23.546944,87.291306,21:55:58,02-01-2019,223,660,851,0.08,50,33.28,39.5,227.31
23.546944,87.291306,21:55:59,02-01-2019,223,660,851,0.08,49,33.28,39.5,227.25
23.546944,87.291306,21:56:01,02-01-2019,226,662,859,0.08,54,33.47,39.5,227.91
23.546944,87.291306,21:56:02,02-01-2019,231,664,858,0.08,52,33.84,39.5,228.69
23.546944,87.291306,21:56:03,02-01-2019,232,664,866,0.08,54,33.84,39.5,229.16
23.546944,87.291306,21:56:04,02-01-2019,232,664,866,0.08,49,33.1,39.5,230.25
23.546944,87.291306,21:56:06,02-01-2019,234,668,862,0.08,53,32.74,39.5,229.81
23.546944,87.291306,21:56:07,02-01-2019,232,662,853,0.08,54,33.65,39.5,230.09
23.546944,87.291306,21:56:08,02-01-2019,228,656,842,0.08,52,33.65,39.5,229.31
23.546944,87.291306,21:56:09,02-01-2019,229,614,792,0.08,47,33.65,39.5,230.75
23.546944,87.291306,21:56:11,02-01-2019,227,614,794,0.08,54,33.1,39.5,229.84
23.546944,87.291306,21:56:12,02-01-2019,227,614,794,0.08,55,32.2,39.5,230.34
23.546944,87.291306,21:56:13,02-01-2019,226,628,810,0.08,47,32.56,39.5,231.22
23.546944,87.291306,21:56:14,02-01-2019,225,632,826,0.08,49,32.74,39.5,231.28
23.546944,87.291306,21:56:16,02-01-2019,225,632,826,0.08,49,32.56,39.5,231.75
23.546944,87.291306,21:56:17,02-01-2019,220,636,835,0.08,52,32.74,39.5,232.78
23.546944,87.291306,21:56:18,02-01-2019,214,632,831,0.08,55,32.74,39.5,231.22
23.546944,87.291306,21:56:19,02-01-2019,214,630,815,0.08,51,32.74,39.5,232.13
23.546944,87.291306,21:56:21,02-01-2019,214,630,815,0.08,54,32.74,39.5,231.56
23.546944,87.291306,21:56:22,02-01-2019,210,612,802,0.08,57,32.74,39.5,232.5
23.546944,87.291306,21:56:23,02-01-2019,207,608,792,0.08,47,32.74,39.5,231.75
23.546944,87.291306,21:56:24,02-01-2019,207,608,792,0.08,47,32.74,39.5,233
